
B0m|50,1150
B0m|50,3150
B0f|150,1150
B0f|150,3150
B0f|250,1150
B0f|250,3150
B0j|250,3750
B0k|250,3850
B0k|250,3950
B0k|250,4050
B0k|250,4150
B0k|250,4250
B0k|250,4350
B0k|250,4450
B0k|250,4550
B0k|250,4650
B0k|250,4750
B0k|250,4850
B0k|250,4950
B0k|250,5050
B0k|250,5150
B0k|250,5250
B0k|250,5350
B0k|250,5450
B0k|250,5550
B0k|250,5650
B0k|250,5750
B0k|250,5850
B0k|250,5950
B0k|250,6050
B0k|250,6150
B0k|250,6250
B0k|250,6350
B0k|250,6450
B0k|250,6550
B0k|250,6650
B0k|250,6750
B0k|250,6850
B0k|250,6950
B0k|250,7050
B0k|250,7150
B0k|250,7250
B0k|250,7350
B0k|250,7450
B0k|250,7550
B0k|250,7650
B0k|250,7750
B0k|250,7850
B0k|250,7950
B0k|250,8050
B0k|250,8150
B0h|250,8250
B0f|350,1150
B0f|350,3150
B0f|350,3750
B0f|350,8250
B0f|450,1150
B0f|450,3150
B0f|450,3750
B0f|450,8250
B0f|550,1150
B0f|550,3150
B0f|550,3750
B0f|550,8250
B0f|650,1150
B0f|650,3150
B0f|650,3750
B0f|650,8250
B0f|750,1150
B0f|750,3150
B0f|750,3750
BIm|750,6050
B0f|750,8250
B0f|850,1150
B0f|850,3150
B0f|850,3750
BIf|850,6050
B0f|850,8250
B0f|950,1150
B0f|950,3150
B0f|950,3750
BIf|950,6050
B0f|950,8250
B0f|1050,1150
B0f|1050,3150
B0f|1050,3750
BIf|1050,6050
B0f|1050,8250
B0f|1150,1150
B0f|1150,3150
B0f|1150,3750
BIf|1150,6050
B0f|1150,8250
B0f|1250,1150
B0f|1250,3150
B0f|1250,3750
BIf|1250,6050
B0f|1250,8250
B0f|1350,1150
B0f|1350,3150
B0f|1350,3750
BIb|1350,6050
B0f|1350,8250
S0t|1350,5950
B0f|1450,1150
B0f|1450,3150
B0f|1450,3750
BIg|1450,6050
B0f|1450,8250
S0t|1450,5950
B0f|1550,1150
BIm|1550,2350
B0f|1550,3150
B0f|1550,3750
B0f|1550,8250
B0f|1650,1150
BIf|1650,2350
B0f|1650,3150
B0f|1650,3750
B0f|1650,8250
B0f|1750,1150
BIf|1750,2350
B0f|1750,3150
B0f|1750,3750
BIm|1750,6850
B0f|1750,8250
B0f|1850,1150
BIf|1850,2350
B0f|1850,3150
B0f|1850,3750
BIm|1850,5450
BIf|1850,6850
B0f|1850,8250
B0f|1950,1150
BIf|1950,2350
B0f|1950,3150
B0f|1950,3750
BIf|1950,5450
BIb|1950,6850
B0f|1950,8250
S0t|1950,6750
B0f|2050,1150
BIf|2050,2350
B0f|2050,3150
B0f|2050,3750
BIf|2050,5450
