Dqft|1650,4050
Dqft|1750,4050
Dqft|1950,4050
Dqft|2150,4050
Dqft|2350,4050
Dqfr|1050,3950
Dqfb|650,3850
Dqfl|650,3550
Dqft|850,3350
Dqft|950,3250
Dqfr|1150,3450
Dqfb|1150,3750
Dqfl|1150,3950
Dqft|850,3950
Dqfr|750,3950
Dqfb|850,3750
Dqft|1050,3650
Dqfr|1050,3550
Dqfb|1050,3550
Dqfl|650,3150
Dqft|950,3150
Dqfr|1050,3250
Dqfb|1150,3450
Dqfl|1150,3650
Dqft|1050,3650
Dqfr|1050,3450
Dbbt|1150,1050
Dabt|1250,1050
Dbbt|2050,1050
Dabt|2250,1050
Dabt|2950,650
Dabt|850,650
Dabt|450,250
Dabt|2350,250
Dbbt|2850,250
Dbbt|1350,250
Dbbt|1750,650
Dabt|1850,2150
Dbbt|2950,2150
Dhbt|2550,2050
Drbt|1650,2050
Dcft|1650,2050
Dcft|1550,2050
Dcbt|1750,2050
Dcbt|1850,2050
Dcbt|1950,2050
Dcft|2050,2050
Dcbt|2150,2050
Dcft|2250,2050
Dcft|2350,2050
Dcft|2450,2050
Dcbt|2550,2050
Dcbt|2650,2050
Dcbt|2750,2050
Dcbt|2850,2050
Dcbt|2950,2050
Dcbt|3050,2050
Ddbt|3050,2050
Debt|2150,2050
Ddbt|2050,2050
D8ft|2150,2450
Dcft|2150,2550
Dcbt|2250,2550
Dcbt|1950,2550
Dcbt|2050,2550
Dcbt|2350,2550
D4bt|2650,2550
Dcbt|2650,2550
Dcbt|2750,2550
Dcbt|2550,2550
Debt|3050,3850
Dcbt|2850,3850
Dcbt|2950,3850
Dcbt|2750,3850
Dcbt|2250,3850
Dcbt|1950,3850
Dcbt|1850,3850
Dcbt|2450,3850
Ddbt|2350,3850
Ddft|4050,3850
Dcft|4050,3850
Dcbt|3950,3850
Dcbt|4150,3850
Dcbt|3850,3850
Dcbt|3650,3850
Dcbt|3750,3850
Dcbt|2650,3850
Dcbt|2150,3850
Dcft|2050,3850
Dcbt|2550,3850
Dcft|3150,3850
Dcbt|3350,3850
Dcbt|3250,3850
Dcft|3450,3850
Dcbt|3550,3850
D8ft|2850,3750
Ddft|2850,3850
Dcft|2850,3850
Drbt|3450,3850
Dcbt|5150,3550
Dcbt|5250,3550
Dcbt|5350,3550
Dcbt|5550,3550
Dcbt|5650,3550
Debt|5250,3550
Ddft|5450,3550
Dcft|5450,3550
Dcft|4550,2650
Dcft|4650,2650
Dcbt|4750,2650
Ddft|4850,2650
Dcbt|4950,2650
Dcbt|5050,2650
Dcft|4850,2650
Dcft|6850,1450
Dcft|7950,1450
Dcft|8350,1450
Dcft|9050,1450
Dcbt|8950,1450
Dcft|8850,1450
Dcft|8750,1450
Dcft|8650,1450
Dcft|8550,1450
Dcbt|8450,1450
Dcbt|8250,1450
Dcbt|8150,1450
Dcft|8050,1450
Dcft|7850,1450
Dcbt|7750,1450
Dcbt|7550,1450
Dcbt|7650,1450
Dcft|7450,1450
Dcft|7350,1450
Dcbt|7350,1450
Dcbt|7250,1450
Dcbt|7050,1450
Dcbt|7150,1450
Dcft|6950,1450
Dcbt|9250,1450
Dcbt|9150,1450
Dcft|9450,1450
Dcft|9350,1450
Dcft|9550,1450
Dcbt|9650,1450
Dcbt|9750,1450
Dcbt|9850,1450
Dcbt|9950,1450
Dcft|6750,1450
Dcft|6550,1450
Dcbt|6450,1450
Dcbt|6350,1450
Dcbt|6250,1450
Dcbt|6150,1450
Dhbt|6550,1450
Drft|7450,1450
Dcft|7550,1450
D4ft|8150,1450
Dcft|8150,1450
Daft|7850,1250
Dabt|8150,1250
Daft|8850,1250
Dabt|7050,1250
Dbbt|7450,1250
Dbft|8550,1250
Dbbt|9450,1250
D2ft|6250,1350
Dcft|6150,1450
Dcft|6050,1450
D2ft|4750,3750
Ddft|4750,3850
Deft|4550,3850
Dcft|4650,3850
Dcft|4850,3850
Dcft|4950,3850
Dcft|4450,3850
D4ft|4950,3250
D3ft|6350,1950
D3fb|4150,1450
D3ft|2850,3250
D3ft|6450,950
Dbbt|7694.77,1184.97
Dbbt|7248.48,1197.27
Dabt|9168.87,1197.4
D6bt|7550,3050
Dkbt|8150,3050
D7bt|8650,3050
Dlbt|9150,3050
Dbbt|1819.55,202.944
Dbbt|2595.61,211.548
Dabt|1302.18,600.532
Dbbt|2353.13,601.966
Dbbt|1052.52,616.306
Dbbt|1668.9,1010.64
Dbbt|2656.92,991.994
Dbbt|781.252,1016.37
Dbbt|2420.46,2108.51
Dbbt|3512.81,2121.87
Dbbt|1507.94,2136.45
Dbbt|804.831,207.675
