
B0p|50,50
B0p|50,50
B0p|50,50
B0j|50,1850
B0h|50,1950
B0h|50,1950
B0m|50,3250
B0j|50,3950
B0h|50,4050
B0c|150,1850
B0b|150,1950
B0ci|150,3250
B0h|150,3350
B0h|150,3350
B0j|150,3750
B0e|150,3850
B0af|150,3950
B0b|150,4050
B0b|150,4050
B0c|250,1850
B0c|250,1850
B0b|250,1950
B0c|250,3250
B0ai|250,3350
B0e|250,3450
B0e|250,3550
B0e|250,3550
B0e|250,3650
B0e|250,3650
B0af|250,3750
B0a|250,3850
B0a|250,3950
B0b|250,4050
B0c|350,1850
B0b|350,1950
B0c|350,3250
B0a|350,3350
B0a|350,3350
B0a|350,3450
B0a|350,3450
B0a|350,3550
B0a|350,3650
B0a|350,3650
B0a|350,3750
B0a|350,3750
B0a|350,3850
B0a|350,3850
B0a|350,3950
B0a|350,3950
B0a|350,3950
B0ai|350,4050
B0eh|350,4150
B0k|350,4250
B0k|350,4250
B0k|350,4350
B0k|350,4350
B0k|350,4450
B0k|350,4550
B0k|350,4550
B0k|350,4650
B0k|350,4750
B0k|350,4850
B0n|350,4950
B0c|450,1850
B0c|450,1850
B0b|450,1950
B0c|450,3250
B0a|450,3350
B0a|450,3350
B0a|450,3450
B0a|450,3450
B0a|450,3550
B0ah|450,3650
B0d|450,3750
B0d|450,3850
B0ag|450,3950
B0a|450,4050
B0b|450,4150
B0c|550,1850
B0c|550,1850
B0b|550,1950
B0c|550,3250
B0a|550,3350
B0a|550,3350
B0a|550,3450
B0a|550,3550
B0a|550,3550
B0b|550,3650
B0b|550,3650
B0i|550,3950
B0i|550,3950
B0ag|550,4050
B0ai|550,4150
B0e|550,4250
B0h|550,4350
B0c|650,1850
B0b|650,1950
B0c|650,3250
B0a|650,3350
B0a|650,3350
B0a|650,3450
B0ah|650,3550
B0ah|650,3550
B0g|650,3650
B0g|650,3650
B0i|650,4050
B0d|650,4150
B0d|650,4150
B0d|650,4250
B0d|650,4250
B0di|650,4350
B0k|650,4450
B0k|650,4550
B0k|650,4650
B0k|650,4750
B0k|650,4850
B0n|650,4950
B0c|750,1850
B0b|750,1950
B0c|750,3250
B0a|750,3350
B0ah|750,3450
B0ah|750,3450
B0g|750,3550
B0c|850,1850
B0b|850,1950
B0c|850,3250
B0a|850,3350
B0b|850,3450
B0c|950,1850
B0c|950,1850
B0b|950,1950
B0c|950,3250
B0ah|950,3350
B0g|950,3450
B0g|950,3450
B0c|1050,1850
B0b|1050,1950
B0ch|1050,3250
B0g|1050,3350
B0c|1150,1850
B0b|1150,1950
B0l|1150,3250
B0c|1250,1850
B0b|1250,1950
B0c|1350,1850
B0c|1350,1850
B0b|1350,1950
B0c|1450,1850
B0b|1450,1950
B0c|1550,1850
B0c|1550,1850
B0b|1550,1950
B0c|1650,1850
B0b|1650,1950
B0c|1750,1850
B0c|1750,1850
B0b|1750,1950
B0m|1750,3050
B0c|1850,1850
B0c|1850,1850
B0b|1850,1950
B0ci|1850,3050
B0h|1850,3150
B0c|1950,1850
B0c|1950,1850
B0b|1950,1950
EVa100,670|1950,2650
B0c|1950,3050
B0ab|1950,3150
B0k|1950,3250
B0k|1950,3350
B0k|1950,3450
B0k|1950,3550
B0k|1950,3650
B0k|1950,3750
B0k|1950,3850
B0k|1950,3950
B0k|1950,4050
B0k|1950,4150
B0k|1950,4250
B0k|1950,4350
B0k|1950,4450
B0k|1950,4550
B0k|1950,4650
B0k|1950,4750
B0k|1950,4850
B0n|1950,4950
B0c|2050,1850
B0b|2050,1950
EVc100,670|2050,2650
B0ch|2050,3050
B0g|2050,3150
B0c|2150,1850
B0b|2150,1950
B0l|2150,3050
B0c|2250,1850
B0c|2250,1850
B0c|2250,1850
B0c|2250,1850
B0b|2250,1950
B0c|2350,1850
B0b|2350,1950
B0c|2450,1850
B0c|2450,1850
B0b|2450,1950
B0c|2550,1850
B0b|2550,1950
B0c|2650,1850
B0b|2650,1950
B0c|2750,1850
B0b|2750,1950
B0c|2850,1850
B0b|2850,1950
B0c|2950,1850
B0b|2950,1950
B0m|2950,3250
B0c|3050,1850
B0c|3050,1850
B0b|3050,1950
B0ii|3050,3250
B0k|3050,3350
B0k|3050,3450
B0k|3050,3550
B0k|3050,3550
B0k|3050,3650
B0k|3050,3750
B0k|3050,3850
B0k|3050,3950
B0k|3050,4050
B0k|3050,4150
B0k|3050,4250
B0k|3050,4350
B0k|3050,4350
B0k|3050,4450
B0k|3050,4550
B0k|3050,4650
B0k|3050,4750
B0k|3050,4850
B0n|3050,4950
B0c|3150,1850
B0c|3150,1850
B0b|3150,1950
B0c|3250,1850
B0b|3250,1950
B0c|3350,1850
B0b|3350,1950
B0c|3450,1850
B0b|3450,1950
BWo|3450,2850
BWk|3450,2950
BWn|3450,3050
S0t|3450,2750
B0c|3550,1850
B0c|3550,1850
B0b|3550,1950
B0c|3650,1850
B0ai|3650,1950
B0h|3650,2050
B0c|3750,1850
B0a|3750,1950
B0b|3750,2050
B0c|3850,1850
B0ah|3850,1950
B0g|3850,2050
B0m|3850,3050
B0c|3950,1850
B0b|3950,1950
B0ci|3950,3050
B0e|3950,3150
B0e|3950,3250
B0e|3950,3350
B0e|3950,3450
BIe|3950,3550
BWe|3950,3650
BWe|3950,3750
BWe|3950,3850
BWe|3950,3950
BWe|3950,4050
BWe|3950,4150
BWe|3950,4250
BWe|3950,4350
BWe|3950,4450
B0e|3950,4550
B0e|3950,4650
B0e|3950,4750
B0e|3950,4850
B0h|3950,4950
B0c|4050,1850
B0c|4050,1850
B0c|4050,1850
B0c|4050,1850
B0c|4050,1850
B0ai|4050,1950
B0h|4050,2050
B0h|4050,2050
EVb100,880|4050,2550
B0ch|4050,3050
B0d|4050,3150
B0d|4050,3250
B0d|4050,3350
B0d|4050,3450
B0d|4050,3550
B0d|4050,3650
B0d|4050,3750
B0d|4050,3850
B0d|4050,3950
B0d|4050,4050
B0d|4050,4150
B0d|4050,4250
B0d|4050,4350
B0d|4050,4450
B0d|4050,4550
B0d|4050,4650
B0d|4050,4750
B0d|4050,4850
B0g|4050,4950
B0c|4150,1850
B0a|4150,1950
B0b|4150,2050
B0l|4150,3050
B0c|4250,1850
B0c|4250,1850
B0a|4250,1950
B0b|4250,2050
B0b|4250,2050
B0c|4350,1850
B0a|4350,1950
B0b|4350,2050
B0c|4450,1850
B0c|4450,1850
B0a|4450,1950
B0b|4450,2050
B0c|4550,1850
B0ah|4550,1950
B0g|4550,2050
B0c|4650,1850
B0b|4650,1950
B0c|4750,1850
B0b|4750,1950
B0m|4750,3250
B0c|4850,1850
B0b|4850,1950
B0cb|4850,3250
B0k|4850,3350
B0k|4850,3450
B0k|4850,3550
B0k|4850,3550
B0k|4850,3650
B0k|4850,3750
B0k|4850,3850
B0hg|4850,3950
B0jh|4850,4250
B0k|4850,4350
B0k|4850,4450
B0k|4850,4550
B0k|4850,4650
B0k|4850,4750
B0k|4850,4850
B0n|4850,4950
B0c|4950,1850
B0b|4950,1950
B0l|4950,3250
B0ii|4950,3950
B0k|4950,4050
B0k|4950,4150
B0gf|4950,4250
B0gf|4950,4250
S0t|4950,3150
B0c|5050,1850
B0b|5050,1950
B0c|5150,1850
B0b|5150,1950
B0c|5250,1850
B0ai|5250,1950
B0h|5250,2050
B0c|5350,1850
B0a|5350,1950
B0b|5350,2050
B0c|5450,1850
