
B0j|750,24150
B0e|750,24250
B0e|750,24350
B0e|750,24450
B0e|750,24550
B0e|750,24650
B0e|750,24650
B0e|750,24750
B0e|750,24850
B0e|750,24950
B0e|750,25050
B0e|750,25150
B0e|750,25250
B0e|750,25350
B0e|750,25450
B0e|750,25550
B0e|750,25650
B0e|750,25750
B0e|750,25850
B0e|750,25950
B0e|750,26050
B0e|750,26150
B0e|750,26250
B0e|750,26350
B0e|750,26450
B0e|750,26550
B0e|750,26650
B0e|750,26750
B0e|750,26850
B0e|750,26950
B0e|750,27050
B0e|750,27150
B0e|750,27250
B0e|750,27350
B0e|750,27450
B0e|750,27550
B0e|750,27650
B0e|750,27750
B0e|750,27850
B0e|750,27950
B0e|750,28050
B0e|750,28150
B0e|750,28250
B0e|750,28350
B0e|750,28450
B0e|750,28550
B0e|750,28650
B0e|750,28750
B0e|750,28850
B0e|750,28950
B0e|750,29050
B0e|750,29150
B0e|750,29250
B0e|750,29350
B0e|750,29450
B0e|750,29550
B0e|750,29650
B0e|750,29750
B0e|750,29850
B0e|750,29950
B0e|750,30050
B0e|750,30150
B0e|750,30250
B0e|750,30350
B0e|750,30450
B0e|750,30550
B0e|750,30650
B0e|750,30750
B0e|750,30850
B0e|750,30950
B0e|750,31050
B0e|750,31150
B0e|750,31250
B0e|750,31350
B0e|750,31450
B0e|750,31550
B0e|750,31650
B0e|750,31750
B0e|750,31850
B0e|750,31950
B0e|750,32050
B0e|750,32150
B0e|750,32250
B0e|750,32350
B0e|750,32450
B0e|750,32550
B0e|750,32650
B0e|750,32750
B0e|750,32850
B0e|750,32950
B0e|750,33050
B0e|750,33150
B0e|750,33250
B0e|750,33350
B0e|750,33450
B0e|750,33550
B0e|750,33650
B0e|750,33750
B0e|750,33850
B0e|750,33950
B0e|750,34050
B0e|750,34150
B0e|750,34250
B0e|750,34350
B0e|750,34450
B0e|750,34550
B0e|750,34650
B0e|750,34750
B0e|750,34850
B0e|750,34950
B0e|750,35050
B0e|750,35150
B0e|750,35250
B0e|750,35350
B0e|750,35450
B0e|750,35550
B0e|750,35650
B0e|750,35750
B0e|750,35850
B0e|750,35950
B0e|750,36050
B0e|750,36150
B0e|750,36250
B0e|750,36350
B0e|750,36450
B0e|750,36550
B0e|750,36650
B0e|750,36750
B0e|750,36850
B0e|750,36950
B0e|750,37050
B0e|750,37150
B0e|750,37250
B0e|750,37350
B0e|750,37450
B0e|750,37550
B0e|750,37650
B0e|750,37750
B0e|750,37850
B0e|750,37950
B0e|750,38050
B0e|750,38150
B0e|750,38250
B0e|750,38350
B0e|750,38450
B0e|750,38550
B0e|750,38650
B0e|750,38750
B0e|750,38850
B0e|750,38950
B0e|750,39050
B0e|750,39150
B0e|750,39250
B0e|750,39350
B0e|750,39450
B0e|750,39550
B0e|750,39650
B0e|750,39750
B0e|750,39850
B0e|750,39950
B0e|750,40050
B0e|750,40150
B0e|750,40250
B0e|750,40350
B0e|750,40450
B0e|750,40550
B0e|750,40650
B0e|750,40750
B0e|750,40850
B0e|750,40950
B0e|750,41050
B0e|750,41150
